N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
22000.000000,0.029857,1.929561,0.006933,0.008055,4.035298,0.013376,0.019046,0.016075,0.015106,0.040231,3.114792,0.014945,0.062623,0.001495,0.000218,0.000510,0.053006,0.000811,0.000054,2.810387,0.000135,1.660539
24000.000000,0.052699,2.396148,0.007797,0.008908,4.643256,0.015003,0.016557,0.016691,0.014167,0.048550,3.730901,0.016710,0.063847,0.001195,0.000247,0.000523,0.063570,0.000900,0.000059,3.413970,0.000056,1.963242
26000.000000,0.057297,2.665514,0.008546,0.009839,5.450566,0.016554,0.019318,0.020427,0.015941,0.052829,4.598756,0.025360,0.074643,0.001251,0.000633,0.000585,0.095623,0.001068,0.000075,4.113532,0.000062,2.421688
28000.000000,0.076661,3.300445,0.009543,0.010678,6.472778,0.018312,0.021254,0.019000,0.018806,0.046155,5.254429,0.023071,0.092689,0.001365,0.000253,0.000632,0.104293,0.001067,0.000068,4.740801,0.000122,2.912797
30000.000000,0.068847,3.621557,0.010758,0.014034,7.460713,0.019596,0.020543,0.019054,0.018367,0.051989,5.945672,0.021912,0.121487,0.001230,0.000315,0.000647,0.100589,0.001176,0.000073,5.528669,0.000076,3.313004
32000.000000,0.082855,4.382071,0.011598,0.012598,8.693104,0.021241,0.023676,0.030925,0.023822,0.061607,7.271617,0.027822,0.133708,0.002635,0.000377,0.001729,0.118213,0.001746,0.000159,6.360311,0.000259,4.327418
34000.000000,0.096787,5.284641,0.012444,0.013787,10.243102,0.047166,0.030258,0.025157,0.024783,0.067763,8.019995,0.026504,0.153787,0.001666,0.000370,0.000743,0.148806,0.001282,0.000083,7.076432,0.000089,4.487786
36000.000000,0.094086,5.655322,0.024941,0.014584,10.998258,0.041164,0.025913,0.023386,0.024278,0.078440,8.884841,0.030563,0.198387,0.001760,0.000370,0.000782,0.169766,0.001367,0.000088,8.137047,0.000096,5.039229
38000.000000,0.090813,6.509170,0.014621,0.016280,12.595246,0.040581,0.029858,0.028624,0.026250,0.101266,10.106374,0.029829,0.201748,0.001859,0.000414,0.000837,0.227614,0.001446,0.000173,8.964685,0.000102,5.694950
40000.000000,0.131006,6.857313,0.015468,0.015970,13.920330,0.028044,0.027201,0.027917,0.028930,0.092199,11.076029,0.030843,0.232738,0.001953,0.000438,0.000869,0.215102,0.001507,0.000097,9.871297,0.000111,6.275835
42000.000000,0.162029,7.811914,0.016343,0.023257,16.325405,0.039384,0.027964,0.030728,0.032803,0.128781,13.232512,0.032686,0.298076,0.002019,0.000466,0.000915,0.251726,0.001771,0.000102,11.217515,0.000116,7.117674
44000.000000,0.197079,8.767682,0.017458,0.018136,17.770010,0.045230,0.037452,0.034110,0.030417,0.142390,13.935627,0.040596,0.283872,0.002159,0.000523,0.000965,0.293978,0.001635,0.000107,12.321638,0.000125,7.918177
46000.000000,0.162446,9.529608,0.031761,0.022201,19.833265,0.055151,0.030929,0.034781,0.031727,0.132693,15.962652,0.043208,0.293654,0.002251,0.000953,0.002121,0.330625,0.002368,0.000273,13.631877,0.000145,8.683418
48000.000000,0.168346,10.486741,0.019926,0.020365,21.217689,0.035276,0.033220,0.038661,0.031700,0.156995,16.659651,0.045463,0.359544,0.002349,0.000305,0.001259,0.361298,0.001874,0.000117,14.650728,0.000139,9.727546
50000.000000,0.186066,11.501613,0.022826,0.042060,22.367137,0.037871,0.034395,0.039161,0.038689,0.152562,18.501023,0.059012,0.371163,0.002481,0.001024,0.002499,0.367387,0.002631,0.000332,15.677867,0.000220,10.324648
52000.000000,0.209501,12.442326,0.022420,0.024985,24.609565,0.043742,0.040014,0.037358,0.037182,0.186514,19.579150,0.053869,0.388209,0.002313,0.001663,0.001215,0.394917,0.002181,0.000127,17.080577,0.000160,11.684536
54000.000000,0.249268,13.007211,0.030209,0.024833,26.774436,0.052068,0.042011,0.045331,0.041053,0.234838,21.053787,0.049709,0.448079,0.003218,0.000508,0.002524,0.390913,0.002045,0.000327,18.299053,0.000415,12.516877
56000.000000,0.225825,14.405640,0.024110,0.024346,28.119667,0.044073,0.034778,0.038916,0.036180,0.206902,23.274085,0.047996,0.445063,0.002753,0.000759,0.001585,0.467514,0.002238,0.000182,19.966449,0.000217,13.559170
58000.000000,0.264251,15.665531,0.029284,0.029304,30.780280,0.053350,0.044362,0.049697,0.039197,0.254791,25.237729,0.049550,0.503153,0.002757,0.000341,0.001646,0.518913,0.002079,0.000140,22.503006,0.000172,14.603263
60000.000000,0.276255,16.393664,0.026526,0.027639,31.918854,0.064101,0.043609,0.049604,0.051635,0.235192,26.594604,0.064225,0.500249,0.002987,0.000562,0.001478,0.537872,0.002660,0.000147,23.702518,0.000202,15.720071
62000.000000,0.297563,18.291479,0.027657,0.033074,35.166171,0.050961,0.042878,0.041713,0.044515,0.259454,28.751719,0.053025,0.582491,0.003054,0.000552,0.001525,0.588016,0.002334,0.000150,24.387307,0.000173,16.875226
64000.000000,0.397095,18.532277,0.028185,0.034082,39.114691,0.052001,0.054694,0.054395,0.042773,0.350916,30.604759,0.055648,0.638429,0.002878,0.000377,0.002076,0.596475,0.002101,0.000157,26.236087,0.000354,16.315517
66000.000000,0.358877,19.358190,0.042148,0.037454,39.831408,0.063450,0.045222,0.052022,0.044162,0.285703,32.326628,0.058410,0.635303,0.003241,0.000583,0.001660,0.721783,0.002617,0.000171,29.548064,0.000246,20.575088
68000.000000,0.399013,21.738096,0.031318,0.035822,45.965082,0.056122,0.045562,0.049354,0.049033,0.324320,34.671372,0.059791,0.705735,0.003332,0.000696,0.002333,0.766649,0.002804,0.000224,30.332329,0.000265,21.368190
70000.000000,0.417235,22.238558,0.031713,0.034217,46.224044,0.057629,0.052672,0.061797,0.048333,0.326728,37.386283,0.065019,0.766611,0.003530,0.000597,0.001807,0.801504,0.002688,0.000170,31.655387,0.000307,23.082822
72000.000000,0.436610,24.515595,0.033249,0.035720,48.162656,0.058448,0.050849,0.056457,0.048266,0.374529,38.698977,0.069027,0.767535,0.003463,0.000432,0.002018,0.892133,0.002859,0.000174,33.367150,0.000243,24.112605
74000.000000,0.454113,24.771786,0.033833,0.036659,48.677956,0.060642,0.049346,0.058677,0.051707,0.392498,41.490365,0.103562,0.870697,0.003686,0.000656,0.001985,0.868513,0.002759,0.000180,36.831976,0.000296,26.784143
76000.000000,0.495116,26.040855,0.034947,0.037125,53.305201,0.062907,0.058696,0.056224,0.055938,0.401578,43.007703,0.072669,0.876339,0.003689,0.000618,0.001996,0.846881,0.002865,0.000184,37.574679,0.000210,27.619689
78000.000000,0.476502,27.772763,0.036089,0.050353,54.717693,0.065881,0.058543,0.057509,0.054796,0.446635,46.645562,0.089948,0.900298,0.003659,0.000412,0.002243,0.974381,0.002905,0.000188,40.321477,0.000232,30.052978
80000.000000,0.552564,29.515513,0.036914,0.053900,58.221645,0.066918,0.054305,0.064805,0.050960,0.415923,49.021553,0.073427,1.016251,0.003851,0.000458,0.002234,1.018537,0.002970,0.000194,42.336662,0.000264,31.888073
82000.000000,0.532316,39.012349,0.039398,0.054919,69.865692,0.081593,0.060295,0.066357,0.054136,0.524153,56.072144,0.077096,1.114850,0.004132,0.000693,0.002490,1.094857,0.003202,0.000229,45.941465,0.000314,37.448309
84000.000000,0.582106,40.593792,0.055270,0.061729,102.271125,0.124081,0.066533,0.082203,0.073423,0.610887,99.918371,0.176858,1.193445,0.005547,0.000653,0.002264,1.163795,0.003104,0.000213,48.402209,0.000449,39.335233
86000.000000,0.665641,42.825714,0.050189,0.064796,80.361924,0.120601,0.057463,0.068632,0.060229,0.545158,86.104208,0.082632,1.204189,0.004165,0.000644,0.002286,1.197496,0.003205,0.000221,51.578601,0.000368,39.920346
88000.000000,0.636089,37.687439,0.041418,0.062984,77.230377,0.095956,0.062961,0.071669,0.064853,0.536483,66.575630,0.086565,1.232317,0.007120,0.000448,0.002591,1.192683,0.003270,0.000225,54.296571,0.000557,39.955044
90000.000000,0.671521,44.774312,0.056190,0.060845,84.094732,0.091392,0.057605,0.077651,0.063693,0.592546,64.882860,0.096381,1.330320,0.004593,0.001946,0.006798,1.442011,0.004991,0.000594,62.467948,0.000360,50.088018
92000.000000,0.766548,66.342296,0.058203,0.095442,137.493715,0.146701,0.068615,0.074975,0.063910,0.640430,113.078542,0.128144,1.296895,0.006167,0.001341,0.005604,1.380295,0.003906,0.000232,90.717912,0.000401,74.462771
94000.000000,0.751028,63.570954,0.057467,0.073586,144.085984,0.126621,0.068634,0.078610,0.066544,0.667586,117.554457,0.123747,1.434787,0.005798,0.000852,0.004365,1.406094,0.004125,0.000254,85.576689,0.000405,114.070474
96000.000000,0.784304,76.806336,0.060016,0.081001,170.154637,0.130987,0.069963,0.080397,0.068453,0.691565,132.478248,0.128355,1.432116,0.006338,0.000823,0.003338,1.515426,0.004463,0.000237,107.242314,0.000671,92.153686
98000.000000,0.802684,78.210072,0.064813,0.073282,106.894470,0.087648,0.068549,0.077201,0.062315,0.679619,82.376707,0.111750,1.518701,0.005399,0.001130,0.003995,1.546387,0.004655,0.000327,71.617202,0.000426,56.240547
99999.000000,0.870430,52.462784,0.087418,0.063018,112.252556,0.153438,0.079754,0.087600,0.070127,0.798025,93.505469,0.112470,1.517171,0.004908,0.001793,0.007999,1.706180,0.005085,0.000280,74.068487,0.000614,58.658612
